epoch,train_loss,val_loss,best_val,is_best,epochs_without_improvement
1,3.858600690886254,3.805557199893501,3.805557199893501,1,0
2,3.7421165178136553,3.7806494815552982,3.7806494815552982,1,0
3,3.690737263388148,3.7661161408797748,3.7661161408797748,1,0
4,3.646049760856692,3.7672084265754617,3.7661161408797748,0,1
5,3.600471373511873,3.7606574466221985,3.7606574466221985,1,0
6,3.556788229902519,3.7697499549755755,3.7606574466221985,0,1
7,3.501668741866225,3.808918421538739,3.7606574466221985,0,2
8,3.4537766729252963,3.8681812714081496,3.7606574466221985,0,3
