model_key,model,protocol,protocol_name,direction,row_type,genre,is_seen,n,mrr,recall_at_1,recall_at_5,recall_at_10,mean_rank
pair,Pair-based Head,B,label,A2V,genre,Hip hop music,1,367,0.5055059577918054,0.32697547683923706,0.7356948228882834,0.8310626702997275,8.106267029972752
pair,Pair-based Head,B,label,A2V,genre,Jazz,1,367,0.3879813111725627,0.22888283378746593,0.5776566757493188,0.7329700272479565,9.953678474114442
pair,Pair-based Head,B,label,A2V,genre,Pop music,1,367,0.4245997405843633,0.25885558583106266,0.6212534059945504,0.771117166212534,8.228882833787466
pair,Pair-based Head,B,label,A2V,genre,Reggae,0,366,0.207188212198418,0.0546448087431694,0.33879781420765026,0.587431693989071,12.866120218579235
pair,Pair-based Head,B,label,A2V,genre,Rock music,1,367,0.5237727221329501,0.329700272479564,0.771117166212534,0.8719346049046321,7.26158038147139
pair,Pair-based Head,B,label,A2V,seen_mean,,,,0.5021006465826303,0.3478762121724555,0.6920395978108044,0.8061045206933445,8.780218962110238
pair,Pair-based Head,B,label,A2V,unseen_mean,,,,0.32734615097829917,0.17534481817324535,0.48441307703379444,0.6953564320563025,11.220586848518238
pair,Pair-based Head,B,label,A2V,overall_mean,,,,0.44967429790133095,0.29611679397269247,0.6297516415777014,0.7728800941022318,9.512329328032639
genre,Genre-based Head,A,pair,V2A,genre,Blues,1,367,0.012248652092308264,0.005449591280653951,0.005449591280653951,0.010899182561307902,868.5994550408719
genre,Genre-based Head,A,pair,V2A,genre,Classical music,1,366,0.022808379132619086,0.00546448087431694,0.02185792349726776,0.03825136612021858,443.0601092896175
genre,Genre-based Head,A,pair,V2A,genre,Country,1,367,0.021036545785083908,0.008174386920980926,0.021798365122615803,0.03814713896457766,762.9754768392371
genre,Genre-based Head,A,pair,V2A,genre,Electronic music,0,367,0.002649930526530462,0.0,0.0,0.0,1271.5640326975476
genre,Genre-based Head,A,pair,V2A,genre,Funk,0,367,0.0027471830120274344,0.0,0.0,0.0,1156.2207084468664
genre,Genre-based Head,A,pair,V2A,genre,Hip hop music,1,367,0.008124987563278426,0.0,0.005449591280653951,0.01634877384196185,800.7683923705722
genre,Genre-based Head,A,pair,V2A,genre,Jazz,1,367,0.016754694081677974,0.0,0.02452316076294278,0.02997275204359673,847.7547683923706
genre,Genre-based Head,A,pair,V2A,genre,Pop music,1,367,0.013249699259287682,0.005449591280653951,0.008174386920980926,0.02452316076294278,1011.3841961852861
genre,Genre-based Head,A,pair,V2A,genre,Reggae,0,366,0.0030914539581692463,0.0,0.0,0.00273224043715847,1185.7267759562842
genre,Genre-based Head,A,pair,V2A,genre,Rock music,1,367,0.01275890960258486,0.0027247956403269754,0.010899182561307902,0.01907356948228883,680.1716621253406
genre,Genre-based Head,A,pair,V2A,seen_mean,,,,0.01528312393097717,0.003894692285276106,0.01402174306091758,0.02531656339669919,773.5305800347567
genre,Genre-based Head,A,pair,V2A,unseen_mean,,,,0.0028295224989090474,0.0,0.0,0.0009107468123861566,1204.503839033566
genre,Genre-based Head,A,pair,V2A,overall_mean,,,,0.011547043501356734,0.002726284599693274,0.009815220142642305,0.01799481842140528,902.8225577343994
genre,Genre-based Head,A,pair,A2V,genre,Blues,1,367,0.01082926387184616,0.0,0.01907356948228883,0.021798365122615803,873.6376021798366
genre,Genre-based Head,A,pair,A2V,genre,Classical music,1,366,0.020302496443010368,0.00273224043715847,0.01912568306010929,0.03825136612021858,446.6693989071038
genre,Genre-based Head,A,pair,A2V,genre,Country,1,367,0.023382980114817594,0.005449591280653951,0.02452316076294278,0.051771117166212535,698.9645776566757
genre,Genre-based Head,A,pair,A2V,genre,Electronic music,0,367,0.004105718101449945,0.0,0.005449591280653951,0.008174386920980926,1291.2752043596731
genre,Genre-based Head,A,pair,A2V,genre,Funk,0,367,0.0039894845460508995,0.0,0.0,0.0027247956403269754,1110.0354223433242
genre,Genre-based Head,A,pair,A2V,genre,Hip hop music,1,367,0.00941380605012636,0.0027247956403269754,0.005449591280653951,0.013623978201634877,759.0299727520436
genre,Genre-based Head,A,pair,A2V,genre,Jazz,1,367,0.016088996860882644,0.005449591280653951,0.01907356948228883,0.027247956403269755,841.0626702997275
genre,Genre-based Head,A,pair,A2V,genre,Pop music,1,367,0.007451848335834724,0.0,0.008174386920980926,0.01634877384196185,987.1253405994551
genre,Genre-based Head,A,pair,A2V,genre,Reggae,0,366,0.005271971150587009,0.0,0.00273224043715847,0.00819672131147541,1119.1803278688524
genre,Genre-based Head,A,pair,A2V,genre,Rock music,1,367,0.013365263644213391,0.0027247956403269754,0.013623978201634877,0.02452316076294278,794.2615803814714
genre,Genre-based Head,A,pair,A2V,seen_mean,,,,0.014404950760104462,0.0027258591827314742,0.015577705598699924,0.027652102516979454,771.5358775394734
genre,Genre-based Head,A,pair,A2V,unseen_mean,,,,0.004455724599362617,0.0,0.002727277239270807,0.006365301290927771,1173.496984857283
genre,Genre-based Head,A,pair,A2V,overall_mean,,,,0.011420182911881908,0.0019081014279120321,0.011722577090871189,0.021266062149163954,892.1242097348164
genre,Genre-based Head,B,label,V2A,genre,Blues,1,367,0.29566248445983667,0.13896457765667575,0.47956403269754766,0.6239782016348774,15.217983651226158
